case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case025_rs_C0_DEFAULT_N512_q2_rep5,RS_SLICE_SERIAL,NCCL,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,243.040,238.336,253.792,1027.696,1021.600,1041.952,1031.136,1025.056,1045.312,250.032,245.088,260.480,1570.976,1564.128,1585.568,1322.896,1319.520,1335.648,1574.400,1567.552,1589.216
case026_r1_C0_DEFAULT_N512_q2_rep1,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,243.760,238.784,254.080,487.680,482.368,497.248,491.136,486.016,500.672,249.856,244.608,260.448,1376.208,1370.400,1388.288,1127.872,1125.056,1131.168,1379.680,1373.792,1391.744
case027_r1_C0_DEFAULT_N512_q2_rep2,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,243.472,239.456,251.680,486.736,482.560,495.360,490.368,486.048,498.752,249.472,245.632,257.440,1375.712,1370.144,1385.952,1127.968,1125.632,1132.096,1379.104,1373.664,1389.376
case028_r1_C0_DEFAULT_N512_q2_rep3,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,243.056,238.720,255.776,486.336,481.536,498.784,489.776,484.928,502.208,249.296,244.864,260.832,1375.408,1370.048,1385.664,1127.472,1125.120,1131.808,1378.832,1373.376,1389.088
case029_r1_C0_DEFAULT_N512_q2_rep4,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,243.248,239.616,251.616,487.072,482.368,494.336,490.608,486.112,498.176,249.600,245.248,257.984,1375.712,1370.176,1383.264,1127.744,1124.928,1131.360,1379.184,1373.568,1386.688
case030_r1_C0_DEFAULT_N512_q2_rep5,R1_EVENT_OVERLAP,NCCL,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,242.960,238.880,252.704,486.144,481.792,494.848,489.504,485.312,498.176,249.344,244.704,258.656,1376.320,1371.200,1385.664,1128.272,1125.920,1131.488,1379.744,1374.624,1389.024
case031_r1_C2_RING_SIMPLE_CH8_N512_q2_rep1,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,1,80,0,PASS,285.920,282.464,305.632,592.480,579.552,611.744,596.128,583.008,615.168,292.224,289.216,312.416,1374.544,1371.136,1389.920,1083.040,1081.952,1084.288,1378.016,1374.560,1393.312
case032_r1_C2_RING_SIMPLE_CH8_N512_q2_rep2,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,2,80,0,PASS,284.400,282.720,305.664,593.360,579.552,608.768,596.736,583.104,612.416,290.864,289.152,313.184,1374.304,1371.296,1394.688,1083.568,1082.560,1084.448,1377.744,1374.816,1398.048
case033_r1_C2_RING_SIMPLE_CH8_N512_q2_rep3,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,3,80,0,PASS,284.992,282.720,310.496,594.304,579.968,615.328,597.696,583.648,618.816,291.344,288.992,318.272,1373.728,1370.848,1396.736,1083.408,1082.432,1084.512,1377.248,1374.272,1400.128
case034_r1_C2_RING_SIMPLE_CH8_N512_q2_rep4,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,4,80,0,PASS,285.584,282.688,308.288,593.616,578.720,606.592,596.992,582.368,610.016,292.240,288.960,314.272,1374.592,1371.168,1394.016,1083.024,1082.240,1084.128,1378.016,1374.592,1397.440
case035_r1_C2_RING_SIMPLE_CH8_N512_q2_rep5,R1_EVENT_OVERLAP,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,5,80,0,PASS,285.424,282.720,308.736,593.328,579.072,617.632,596.768,582.464,621.792,292.576,288.928,314.208,1375.104,1371.584,1395.328,1083.312,1082.464,1084.448,1378.544,1375.008,1398.752
case036_fc_C0_DEFAULT_N512_q2_rep1,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,444.768,441.184,456.992,444.768,441.184,456.992,440.960,437.248,452.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.224,444.640,460.416
case037_fc_C0_DEFAULT_N512_q2_rep2,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,444.768,441.344,457.792,444.768,441.344,457.792,440.960,437.600,453.952,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.208,444.800,461.248
case038_fc_C0_DEFAULT_N512_q2_rep3,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,445.456,442.080,453.632,445.456,442.080,453.632,441.728,438.240,449.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.960,445.600,457.088
case039_fc_C0_DEFAULT_N512_q2_rep4,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,444.672,442.208,461.056,444.672,442.208,461.056,440.912,438.464,457.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.224,445.568,464.544
case040_fc_C0_DEFAULT_N512_q2_rep5,FC_FCOLLECT_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,445.200,441.568,454.336,445.200,441.568,454.336,441.392,437.952,450.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,448.720,445.216,457.696
case041_dc_C0_DEFAULT_N512_q2_rep1,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,354.528,336.768,366.848,598.992,579.072,615.968,599.312,579.808,616.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,602.448,582.528,619.424
case042_dc_C0_DEFAULT_N512_q2_rep2,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,352.976,337.376,370.816,593.680,582.080,618.848,594.112,582.272,619.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,597.104,585.536,622.656
case043_dc_C0_DEFAULT_N512_q2_rep3,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,353.248,336.000,370.848,597.072,575.488,616.288,597.072,576.128,616.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,600.480,578.944,619.776
case044_dc_C0_DEFAULT_N512_q2_rep4,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,357.632,340.224,373.440,601.632,579.168,615.104,602.128,579.424,615.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,605.104,582.592,618.560
case045_dc_C0_DEFAULT_N512_q2_rep5,DC_PUSHSIG_ONLY,NVSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,353.952,338.976,368.672,603.008,579.136,614.688,603.344,580.064,614.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,606.432,582.560,618.112
case046_d0_C0_DEFAULT_N512_q2_rep1,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,443.504,440.448,449.504,443.504,440.448,449.504,447.040,443.968,452.832,450.704,447.776,456.480,1423.280,1419.744,1427.680,973.920,973.408,974.688,1426.704,1423.232,1431.136
case047_d0_C0_DEFAULT_N512_q2_rep2,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,443.088,440.096,452.320,443.088,440.096,452.320,446.544,443.584,456.000,450.320,447.360,459.776,1422.832,1419.392,1431.104,974.016,973.376,974.720,1426.256,1422.816,1434.624
case048_d0_C0_DEFAULT_N512_q2_rep3,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,443.712,441.056,451.040,443.712,441.056,451.040,447.120,444.512,454.496,450.912,448.416,458.560,1422.944,1420.384,1428.960,974.048,973.440,974.848,1426.432,1423.904,1432.512
case049_d0_C0_DEFAULT_N512_q2_rep4,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,443.200,439.744,447.104,443.200,439.744,447.104,446.592,443.168,450.528,450.368,447.072,454.400,1422.288,1417.568,1427.744,974.096,973.632,975.072,1425.712,1420.992,1431.200
case050_d0_C0_DEFAULT_N512_q2_rep5,D0_FCOLLECT_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,446.400,441.984,454.784,446.400,441.984,454.784,449.872,445.408,458.240,453.776,449.152,461.984,1426.576,1421.472,1436.320,974.208,973.600,974.848,1430.192,1424.928,1439.744
case051_ds_C0_DEFAULT_N512_q2_rep1,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,341.376,324.512,360.480,1160.144,1135.616,1182.272,1160.960,1133.440,1182.720,345.008,327.872,364.032,1698.736,1673.856,1720.896,1361.728,1349.344,1377.792,1716.288,1691.168,1739.104
case052_ds_C0_DEFAULT_N512_q2_rep2,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,337.088,323.072,366.464,1159.008,1135.520,1188.224,1158.944,1136.000,1189.184,340.496,326.464,369.888,1697.952,1673.312,1728.512,1366.128,1355.680,1375.328,1715.856,1690.560,1745.760
case053_ds_C0_DEFAULT_N512_q2_rep3,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,341.232,325.184,361.344,1162.720,1132.352,1181.984,1163.648,1140.992,1181.632,344.704,328.800,364.768,1701.232,1676.320,1720.384,1365.024,1353.440,1379.008,1719.616,1694.560,1738.560
case054_ds_C0_DEFAULT_N512_q2_rep4,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,344.496,330.336,353.504,1164.352,1143.840,1181.184,1164.704,1144.160,1181.472,347.952,333.760,356.864,1703.520,1682.304,1719.456,1363.776,1351.296,1375.840,1721.424,1701.088,1737.600
case055_ds_C0_DEFAULT_N512_q2_rep5,DS_PUSHSIG_SERIAL,NVSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,342.688,326.144,356.320,1161.072,1137.280,1187.552,1161.360,1138.240,1188.128,346.080,329.568,359.936,1699.664,1678.080,1725.856,1364.512,1351.072,1379.264,1718.144,1695.648,1744.128
case056_d1_C0_DEFAULT_N512_q2_rep1,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,342.800,327.296,365.024,961.680,941.088,1046.944,962.032,941.664,1047.392,347.168,331.584,368.448,1502.432,1481.856,1586.656,1190.800,1182.560,1249.760,1520.480,1500.032,1603.584
case057_d1_C0_DEFAULT_N512_q2_rep2,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,345.520,328.128,367.200,971.680,946.304,1062.720,972.320,946.560,1060.320,349.408,332.576,372.128,1512.848,1486.944,1601.920,1195.872,1185.920,1253.472,1530.704,1505.760,1620.160
case058_d1_C0_DEFAULT_N512_q2_rep3,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,344.640,330.080,366.240,973.072,951.040,1053.056,973.584,951.488,1054.112,349.456,334.976,371.616,1513.632,1492.032,1591.136,1194.800,1182.848,1250.496,1531.184,1509.824,1608.352
case059_d1_C0_DEFAULT_N512_q2_rep4,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,346.592,335.488,358.624,974.736,956.160,1064.704,974.720,956.640,1065.120,350.960,339.072,364.160,1515.104,1497.024,1603.744,1196.560,1186.688,1254.208,1532.480,1514.592,1620.832
case060_d1_C0_DEFAULT_N512_q2_rep5,D1_PUSHSIG_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,346.768,329.856,366.336,975.600,950.304,1071.008,975.856,950.208,1071.712,351.536,334.400,370.304,1515.968,1490.816,1610.080,1196.048,1186.272,1259.200,1533.856,1508.128,1627.296
case061_d1w_C0_DEFAULT_N512_q2_rep1,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,1,80,0,PASS,345.872,325.568,370.400,986.688,955.584,1074.912,986.864,955.648,1073.632,353.008,331.648,377.824,1528.704,1494.304,1614.400,1198.112,1186.912,1256.128,1546.944,1512.480,1632.608
case062_d1w_C0_DEFAULT_N512_q2_rep2,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,2,80,0,PASS,340.688,331.552,379.904,990.384,952.672,1074.560,989.984,952.384,1074.784,348.144,337.632,388.640,1531.840,1493.600,1615.392,1200.448,1188.960,1257.728,1550.320,1512.224,1633.792
case063_d1w_C0_DEFAULT_N512_q2_rep3,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,3,80,0,PASS,345.424,327.584,366.368,993.248,955.968,1066.656,993.248,955.936,1066.464,351.920,333.920,372.672,1534.432,1494.592,1608.416,1203.840,1188.448,1252.832,1552.944,1513.216,1626.752
case064_d1w_C0_DEFAULT_N512_q2_rep4,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,4,80,0,PASS,345.216,327.264,383.136,999.200,956.128,1074.400,998.864,956.896,1074.112,352.256,333.344,391.552,1540.528,1497.408,1615.776,1203.552,1190.784,1257.088,1558.880,1515.648,1637.536
case065_d1w_C0_DEFAULT_N512_q2_rep5,D1W_WAITSTREAM_OVERLAP,NVSHMEM,C0_DEFAULT,2048,512,2048,2,5,80,0,PASS,340.256,326.560,363.936,986.560,953.536,1064.640,986.496,952.704,1064.864,347.632,332.704,370.112,1528.048,1494.048,1604.992,1200.592,1188.896,1254.016,1546.096,1512.064,1623.168
case066_comm_C0_DEFAULT_N512_q4_rep1,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,140.560,138.976,154.720,551.168,548.384,563.840,554.640,551.936,567.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,558.128,555.424,570.752
case067_comm_C0_DEFAULT_N512_q4_rep2,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,140.768,139.008,154.304,552.000,548.736,563.872,555.408,552.160,567.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,558.912,555.616,570.752
case068_comm_C0_DEFAULT_N512_q4_rep3,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,140.832,138.752,156.928,552.720,548.448,567.712,556.160,551.808,571.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,559.616,555.328,574.496
case069_comm_C0_DEFAULT_N512_q4_rep4,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,140.496,139.296,152.768,550.912,548.416,561.984,554.368,551.840,565.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,557.888,555.296,568.896
case070_comm_C0_DEFAULT_N512_q4_rep5,COMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,140.192,138.688,153.024,550.384,548.064,562.944,553.856,551.552,566.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,557.328,555.008,569.792
case071_comm_C2_RING_SIMPLE_CH8_N512_q4_rep1,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,1,80,0,PASS,172.224,170.112,187.680,676.400,670.688,713.600,679.824,674.208,716.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,683.296,677.696,720.320
case072_comm_C2_RING_SIMPLE_CH8_N512_q4_rep2,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,2,80,0,PASS,171.808,170.016,196.832,673.168,670.496,715.744,676.608,673.952,719.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,680.128,677.408,722.752
case073_comm_C2_RING_SIMPLE_CH8_N512_q4_rep3,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,3,80,0,PASS,171.776,170.336,197.152,672.848,670.432,711.968,676.320,673.920,715.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,679.840,677.408,718.688
case074_comm_C2_RING_SIMPLE_CH8_N512_q4_rep4,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,4,80,0,PASS,171.600,169.664,187.424,672.176,669.888,697.248,675.632,673.440,700.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,679.072,676.864,704.128
case075_comm_C2_RING_SIMPLE_CH8_N512_q4_rep5,COMM_ONLY,NCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,5,80,0,PASS,172.064,169.760,187.488,673.744,670.720,713.536,677.136,674.144,716.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,680.544,677.568,720.416
case076_gemm_C0_DEFAULT_N512_q4_rep1,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1061.408,1059.232,1062.912,7.296,7.072,7.648,1057.984,1055.680,1059.520,1050.848,1050.176,1052.640,1064.928,1062.848,1066.272
case077_gemm_C0_DEFAULT_N512_q4_rep2,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1061.408,1060.416,1062.464,7.296,7.072,7.680,1058.000,1056.992,1059.040,1050.976,1050.080,1051.744,1064.848,1063.840,1065.888
case078_gemm_C0_DEFAULT_N512_q4_rep3,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1061.904,1060.192,1063.008,7.264,7.072,7.616,1058.464,1056.768,1059.616,1051.328,1050.592,1052.416,1065.360,1063.840,1066.496
case079_gemm_C0_DEFAULT_N512_q4_rep4,GEMM_ONLY,NCCL,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1060.976,1058.592,1062.528,7.232,7.008,7.552,1057.504,1055.136,1059.104,1050.656,1050.080,1052.000,1064.480,1062.048,1065.984
